"MarkettypeID","TradingMonth","Portfolios","RiskPremium1","RiskPremium2","SMB1","SMB2","HML1","HML2","RMW1","RMW2","CMA1","CMA2"
"P9709","2009-01","1","0.110575","0.088575","0.035918","0.047412","-0.018974","-0.018983","-0.017650","-0.030833","-0.038603","-0.065152"
"P9713","2009-01","3","0.108575","0.087575","0.014720","0.014497","-0.017421","-0.020194","-0.014227","-0.014475","-0.014870","-0.015842"
"P9713","2009-01","2","0.108575","0.087575","0.031199","0.040156","-0.017998","-0.023423","-0.020059","-0.029483","-0.004085","-0.010015"
"P9713","2009-01","1","0.108575","0.087575","0.035634","0.045272","-0.018254","-0.018580","-0.015809","-0.026974","-0.036484","-0.063666"
"P9714","2009-01","3","0.110575","0.088575","0.012113","0.013569","-0.012557","-0.015638","-0.016399","-0.016584","-0.018513","-0.018838"
"P9714","2009-01","1","0.110575","0.088575","0.035918","0.047412","-0.018974","-0.018983","-0.017650","-0.030833","-0.038603","-0.065152"
"P9714","2009-01","2","0.110575","0.088575","0.030598","0.041538","-0.017074","-0.022433","-0.024702","-0.034416","-0.005535","-0.011147"
"P9709","2009-02","3","0.050575","0.048575","0.018519","0.018217","-0.010702","-0.008630","-0.030891","-0.033897","0.018350","0.016844"
"P9709","2009-02","2","0.050575","0.048575","0.032646","0.033135","-0.011997","-0.013354","-0.031062","-0.038350","0.017456","0.020571"
"P9709","2009-02","1","0.050575","0.048575","0.035496","0.036621","-0.019315","-0.022361","-0.036175","-0.045186","0.027654","0.033731"
"P9713","2009-02","1","0.050575","0.048575","0.030975","0.032072","-0.015518","-0.019454","-0.037631","-0.046314","0.031391","0.036360"
"P9713","2009-02","2","0.050575","0.048575","0.029618","0.030241","-0.009995","-0.011704","-0.029838","-0.036690","0.018935","0.021473"
"P9713","2009-02","3","0.050575","0.048575","0.014608","0.014777","-0.007031","-0.005647","-0.029541","-0.032607","0.021357","0.019613"
"P9714","2009-02","1","0.050575","0.048575","0.035496","0.036621","-0.019315","-0.022361","-0.036175","-0.045186","0.027654","0.033731"
"P9714","2009-02","2","0.050575","0.048575","0.032646","0.033135","-0.011997","-0.013354","-0.031062","-0.038350","0.017456","0.020571"
"P9714","2009-02","3","0.050575","0.048575","0.018519","0.018217","-0.010702","-0.008630","-0.030891","-0.033897","0.018350","0.016844"
"P9709","2009-03","3","0.162575","0.140575","0.027516","0.021072","-0.021073","-0.021350","-0.014018","-0.016580","0.004537","0.008129"
"P9709","2009-03","2","0.162575","0.140575","0.054684","0.062058","-0.034174","-0.036354","-0.028955","-0.043548","0.024404","0.033992"
"P9709","2009-03","1","0.162575","0.140575","0.055893","0.061761","-0.049634","-0.044817","-0.037082","-0.056454","0.008370","0.004980"
"P9713","2009-03","2","0.165575","0.142575","0.051929","0.059383","-0.036227","-0.037813","-0.022396","-0.038315","0.020184","0.029874"
"P9713","2009-03","1","0.165575","0.142575","0.053237","0.059155","-0.053748","-0.048232","-0.029078","-0.049758","0.001602","-0.001359"
"P9713","2009-03","3","0.165575","0.142575","0.027008","0.020974","-0.026156","-0.026250","-0.009321","-0.012663","0.002795","0.006169"
"P9714","2009-03","3","0.162575","0.140575","0.027516","0.021072","-0.021073","-0.021350","-0.014018","-0.016580","0.004537","0.008129"
"P9714","2009-03","2","0.162575","0.140575","0.054684","0.062058","-0.034174","-0.036354","-0.028955","-0.043548","0.024404","0.033992"
"P9714","2009-03","1","0.162575","0.140575","0.055893","0.061761","-0.049634","-0.044817","-0.037082","-0.056454","0.008370","0.004980"
"P9709","2009-04","3","0.045575","0.044575","0.026705","0.023890","0.030675","0.031243","-0.002742","-0.003259","0.001881","0.002956"
"P9709","2009-04","2","0.045575","0.044575","0.032409","0.032607","0.020831","0.015084","0.000692","-0.003591","0.002660","0.010257"
"P9709","2009-04","1","0.045575","0.044575","0.031703","0.029824","0.012367","0.008290","0.001398","-0.012500","0.002536","0.016213"
"P9713","2009-04","3","0.044575","0.043575","0.029698","0.026614","0.027025","0.027693","-0.000219","-0.000331","0.000335","0.001165"
"P9713","2009-04","2","0.044575","0.043575","0.032732","0.032365","0.019866","0.014859","0.004617","0.001320","0.000420","0.007379"
"P9713","2009-04","1","0.044575","0.043575","0.031712","0.029287","0.012267","0.009071","0.006752","-0.004789","0.001837","0.014702"
"P9714","2009-04","3","0.045575","0.044575","0.026705","0.023890","0.030675","0.031243","-0.002742","-0.003259","0.001881","0.002956"
"P9714","2009-04","2","0.045575","0.044575","0.032409","0.032607","0.020831","0.015084","0.000692","-0.003591","0.002660","0.010257"
"P9714","2009-04","1","0.045575","0.044575","0.031703","0.029824","0.012367","0.008290","0.001398","-0.012500","0.002536","0.016213"
"P9709","2009-05","3","0.051575","0.059575","0.032807","0.030256","-0.010297","-0.008055","-0.022766","-0.024257","0.006653","0.006220"
"P9709","2009-05","2","0.051575","0.059575","0.031647","0.025620","-0.004401","0.005923","-0.011934","-0.003203","0.004582","0.001177"
"P9709","2009-05","1","0.051575","0.059575","0.035492","0.032911","0.000548","0.011305","-0.006225","0.004916","-0.005344","-0.014666"
"P9713","2009-05","3","0.055575","0.061575","0.029252","0.028709","-0.004589","-0.002439","-0.023071","-0.023542","0.004471","0.005797"
"P9713","2009-05","1","0.055575","0.061575","0.033901","0.032810","0.000958","0.012226","-0.006375","0.003502","-0.005306","-0.012537"
"P9713","2009-05","2","0.055575","0.061575","0.030038","0.025902","-0.002801","0.007402","-0.013840","-0.005170","0.003557","0.001441"
"P9714","2009-05","1","0.051575","0.059575","0.035492","0.032911","0.000548","0.011305","-0.006225","0.004916","-0.005344","-0.014666"
"P9714","2009-05","3","0.051575","0.059575","0.032807","0.030256","-0.010297","-0.008055","-0.022766","-0.024257","0.006653","0.006220"
"P9714","2009-05","2","0.051575","0.059575","0.031647","0.025620","-0.004401","0.005923","-0.011934","-0.003203","0.004582","0.001177"
"P9709","2009-06","3","0.135575","0.141575","-0.017851","-0.020260","-0.006943","-0.006048","0.006924","0.005328","0.008750","0.009186"
"P9709","2009-06","2","0.135575","0.141575","-0.051971","-0.056886","-0.009950","-0.016050","0.003249","0.000725","-0.019833","-0.022330"
"P9709","2009-06","1","0.135575","0.141575","-0.048688","-0.053032","-0.015316","-0.034775","0.002818","0.001343","-0.023398","-0.022444"
"P9713","2009-06","1","0.136575","0.141575","-0.046927","-0.050308","-0.015162","-0.035066","0.002278","0.000393","-0.020664","-0.019256"
"P9713","2009-06","2","0.136575","0.141575","-0.050675","-0.054674","-0.009691","-0.016212","0.000416","-0.001776","-0.016708","-0.018165"
"P9713","2009-06","3","0.136575","0.141575","-0.020215","-0.021278","-0.002886","-0.002387","0.006058","0.005418","0.007788","0.009359"
"P9714","2009-06","1","0.135575","0.141575","-0.048688","-0.053032","-0.015316","-0.034775","0.002818","0.001343","-0.023398","-0.022444"
"P9714","2009-06","2","0.135575","0.141575","-0.051971","-0.056886","-0.009950","-0.016050","0.003249","0.000725","-0.019833","-0.022330"
"P9714","2009-06","3","0.135575","0.141575","-0.017851","-0.020260","-0.006943","-0.006048","0.006924","0.005328","0.008750","0.009186"
"P9709","2009-07","3","0.164575","0.150575","-0.052725","-0.044855","0.039554","0.037578","-0.011179","-0.012334","0.000238","0.009447"
"P9709","2009-07","2","0.164575","0.150575","-0.043734","-0.038154","0.008295","-0.005673","-0.015599","-0.020775","0.023227","0.038286"
"P9709","2009-07","1","0.164575","0.150575","-0.040825","-0.036707","0.018971","0.007828","-0.018776","-0.034016","0.027300","0.037192"
"P9713","2009-07","2","0.161575","0.148575","-0.040072","-0.035201","0.010454","-0.002800","-0.014511","-0.016946","0.022764","0.035707"
"P9713","2009-07","3","0.161575","0.148575","-0.048038","-0.040185","0.037512","0.035188","-0.008732","-0.008563","0.001966","0.010005"
"P9713","2009-07","1","0.161575","0.148575","-0.037518","-0.034349","0.022764","0.012344","-0.019803","-0.031449","0.026065","0.035143"
"P9714","2009-07","3","0.164575","0.150575","-0.052720","-0.044844","0.039590","0.037596","-0.011184","-0.012345","0.000243","0.009457"
"P9714","2009-07","1","0.164575","0.150575","-0.040796","-0.036671","0.018971","0.007828","-0.019242","-0.034413","0.027300","0.037192"
"P9714","2009-07","2","0.164575","0.150575","-0.043734","-0.038151","0.008295","-0.005673","-0.015598","-0.020783","0.023227","0.038286"
"P9709","2009-08","3","-0.219425","-0.216425","0.035677","0.031310","-0.033673","-0.041899","0.001872","-0.003467","0.005617","0.004783"
"P9709","2009-08","2","-0.219425","-0.216425","0.058063","0.057506","-0.011159","-0.011259","0.000184","-0.003959","0.005246","-0.000168"
"P9709","2009-08","1","-0.219425","-0.216425","0.055994","0.054319","-0.023969","-0.024045","-0.007253","-0.010483","0.004341","0.004280"
"P9713","2009-08","2","-0.216425","-0.214425","0.055285","0.055767","-0.009476","-0.010867","-0.000683","-0.005041","0.006024","0.001006"
"P9713","2009-08","3","-0.216425","-0.214425","0.032546","0.028832","-0.029974","-0.039082","0.000675","-0.005058","0.006129","0.005195"
"P9713","2009-08","1","-0.216425","-0.214425","0.053361","0.052913","-0.021776","-0.023605","-0.007651","-0.010736","0.005644","0.005821"
"P9714","2009-08","2","-0.219425","-0.216425","0.058022","0.057471","-0.011159","-0.011259","0.000307","-0.003854","0.005246","-0.000168"
"P9714","2009-08","3","-0.219425","-0.216425","0.035592","0.031233","-0.033763","-0.041977","0.001958","-0.003390","0.005531","0.004706"
"P9714","2009-08","1","-0.219425","-0.216425","0.055928","0.054255","-0.023969","-0.024045","-0.006799","-0.010080","0.004341","0.004280"
"P9709","2009-09","3","0.050575","0.046575","0.003846","0.004642","-0.007123","-0.006646","0.015538","0.014625","-0.015628","-0.015796"
"P9709","2009-09","2","0.050575","0.046575","-0.007831","-0.001093","-0.011277","-0.010925","0.021233","0.019694","-0.030213","-0.021979"
"P9709","2009-09","1","0.050575","0.046575","-0.009437","-0.001389","-0.015037","-0.013148","0.020775","0.020560","-0.030640","-0.015451"
"P9713","2009-09","2","0.050575","0.046575","-0.008049","-0.001302","-0.010555","-0.009995","0.020809","0.018791","-0.029335","-0.021612"
"P9713","2009-09","1","0.050575","0.046575","-0.009360","-0.001327","-0.013838","-0.011892","0.021292","0.020310","-0.029482","-0.015211"
"P9713","2009-09","3","0.050575","0.046575","0.002333","0.003414","-0.005138","-0.004380","0.015748","0.014416","-0.015296","-0.015416"
"P9714","2009-09","3","0.050575","0.046575","0.003351","0.004199","-0.007620","-0.007090","0.016032","0.015067","-0.016123","-0.016239"
"P9714","2009-09","2","0.050575","0.046575","-0.008060","-0.001296","-0.011277","-0.010925","0.021918","0.020305","-0.030213","-0.021979"
"P9714","2009-09","1","0.050575","0.046575","-0.009695","-0.001627","-0.015037","-0.013148","0.021978","0.021661","-0.030640","-0.015451"
"P9709","2009-10","3","0.086575","0.078575","0.023589","0.024281","0.000845","0.001888","-0.011769","-0.013843","0.012717","0.013744"
"P9709","2009-10","2","0.086575","0.078575","0.026845","0.028703","-0.006862","-0.011368","-0.015723","-0.022977","0.015550","0.021461"
"P9709","2009-10","1","0.086575","0.078575","0.027359","0.029265","-0.002555","-0.005362","-0.018152","-0.027489","0.010828","0.018753"
"P9713","2009-10","1","0.085575","0.078575","0.027192","0.028294","-0.000401","-0.003300","-0.019011","-0.025708","0.008494","0.015966"
"P9713","2009-10","2","0.085575","0.078575","0.026663","0.027962","-0.005244","-0.009954","-0.016022","-0.021524","0.014662","0.019664"
"P9713","2009-10","3","0.085575","0.078575","0.024451","0.024960","0.000888","0.001597","-0.011442","-0.012206","0.011856","0.012465"
"P9714","2009-10","1","0.086575","0.078575","0.027375","0.029282","-0.002555","-0.005362","-0.018348","-0.027652","0.010828","0.018753"
"P9714","2009-10","2","0.086575","0.078575","0.026845","0.028704","-0.006862","-0.011368","-0.015723","-0.022978","0.015550","0.021461"
"P9714","2009-10","3","0.086575","0.078575","0.023590","0.024281","0.000844","0.001888","-0.011770","-0.013843","0.012718","0.013745"
"P9709","2009-11","3","0.074575","0.068575","0.047361","0.048613","0.007064","0.000657","-0.001222","-0.005041","0.007836","0.012456"
"P9709","2009-11","2","0.074575","0.068575","0.067274","0.071774","0.007249","-0.004884","-0.006431","-0.018030","0.020455","0.027432"
"P9709","2009-11","1","0.074575","0.068575","0.067989","0.071145","0.002786","-0.015642","-0.006147","-0.021512","0.027192","0.032998"
"P9713","2009-11","3","0.076575","0.071575","0.048052","0.049955","0.010117","0.003889","-0.005296","-0.009470","0.008681","0.013555"
"P9713","2009-11","1","0.076575","0.071575","0.069229","0.073371","0.007914","-0.011290","-0.011800","-0.027918","0.030813","0.036986"
"P9713","2009-11","2","0.076575","0.071575","0.068545","0.073759","0.010141","-0.002175","-0.010936","-0.022069","0.021599","0.028702"
"P9714","2009-11","1","0.074575","0.068575","0.067953","0.071097","0.002786","-0.015642","-0.005731","-0.021133","0.027192","0.032998"
"P9714","2009-11","2","0.074575","0.068575","0.067244","0.071733","0.007249","-0.004884","-0.006342","-0.017908","0.020455","0.027432"
"P9714","2009-11","3","0.074575","0.068575","0.047276","0.048506","0.006863","0.000506","-0.001137","-0.004934","0.007751","0.012349"
"P9709","2009-12","3","0.030575","0.023575","0.029217","0.027096","0.001648","0.003141","0.001360","0.000041","-0.003273","-0.001072"
"P9709","2009-12","2","0.030575","0.023575","0.017782","0.014626","0.011421","0.009935","0.006240","0.005703","-0.003602","-0.002541"
"P9709","2009-12","1","0.030575","0.023575","0.013479","0.008966","0.022383","0.021187","-0.008097","-0.011566","0.002589","0.008454"
"P9713","2009-12","1","0.029575","0.023575","0.012848","0.008057","0.020801","0.019638","-0.006348","-0.010597","0.003277","0.008644"
"P9713","2009-12","3","0.029575","0.023575","0.027116","0.024927","0.002208","0.003091","0.002493","0.000950","-0.001380","0.000747"
"P9713","2009-12","2","0.029575","0.023575","0.017061","0.013568","0.010801","0.009084","0.006654","0.006305","-0.002600","-0.001479"
"P9714","2009-12","2","0.030575","0.023575","0.017593","0.014455","0.011421","0.009935","0.006809","0.006215","-0.003602","-0.002541"
"P9714","2009-12","1","0.030575","0.023575","0.013253","0.008756","0.022383","0.021187","-0.006995","-0.010565","0.002589","0.008454"
"P9714","2009-12","3","0.030575","0.023575","0.028812","0.026734","0.001242","0.002779","0.001765","0.000402","-0.003679","-0.001433"
"P9709","2010-01","3","-0.090425","-0.087425","0.039319","0.035116","-0.023909","-0.021710","-0.011856","-0.008299","0.009594","0.009657"
"P9709","2010-01","2","-0.090425","-0.087425","0.060911","0.059488","-0.010794","-0.009370","-0.016979","-0.015615","0.015865","0.014686"
"P9709","2010-01","1","-0.090425","-0.087425","0.062078","0.060969","-0.019607","-0.020832","-0.017409","-0.011468","0.008011","0.005777"
"P9713","2010-01","1","-0.089425","-0.086425","0.061451","0.060082","-0.017563","-0.019811","-0.018760","-0.013340","0.010173","0.007225"
"P9713","2010-01","2","-0.089425","-0.086425","0.060094","0.058473","-0.009325","-0.008988","-0.017606","-0.016087","0.017210","0.015913"
"P9713","2010-01","3","-0.089425","-0.086425","0.038948","0.034657","-0.022482","-0.020839","-0.012017","-0.008833","0.011140","0.011030"
"P9714","2010-01","1","-0.090425","-0.087425","0.062240","0.061104","-0.019607","-0.020832","-0.017927","-0.011937","0.008011","0.005777"
"P9714","2010-01","2","-0.090425","-0.087425","0.061054","0.059603","-0.010794","-0.009370","-0.017409","-0.015960","0.015865","0.014686"
"P9714","2010-01","3","-0.090425","-0.087425","0.039622","0.035360","-0.023705","-0.021499","-0.012159","-0.008542","0.009896","0.009900"
"P9709","2010-02","3","0.023575","0.021575","0.042320","0.040678","-0.006054","-0.009683","-0.013982","-0.018631","0.002120","0.004872"
"P9709","2010-02","2","0.023575","0.021575","0.053293","0.052462","-0.015001","-0.024228","-0.019234","-0.028908","0.016355","0.025304"
"P9709","2010-02","1","0.023575","0.021575","0.054443","0.053999","-0.020490","-0.033767","-0.025576","-0.039003","0.021914","0.033602"
"P9713","2010-02","2","0.024575","0.021575","0.051032","0.050225","-0.014820","-0.023730","-0.018349","-0.027535","0.016034","0.024443"
"P9713","2010-02","3","0.024575","0.021575","0.040762","0.039073","-0.006889","-0.010416","-0.013185","-0.017401","0.002182","0.004798"
"P9713","2010-02","1","0.024575","0.021575","0.052052","0.051547","-0.020481","-0.033087","-0.023637","-0.036125","0.020557","0.031417"
"P9714","2010-02","3","0.023575","0.021575","0.042440","0.040783","-0.005925","-0.009575","-0.014102","-0.018736","0.002240","0.004978"
"P9714","2010-02","1","0.023575","0.021575","0.054505","0.054056","-0.020490","-0.033767","-0.025856","-0.039262","0.021914","0.033602"
"P9714","2010-02","2","0.023575","0.021575","0.053353","0.052517","-0.015001","-0.024228","-0.019412","-0.029071","0.016355","0.025304"
"P9709","2010-03","3","0.023575","0.020575","0.034686","0.030825","-0.005000","-0.010038","-0.004077","-0.007133","0.009174","0.007967"
